Date,Open,High,Low,Close,Adj_Close,Volume,Significant_Move
2010-11-25,"6,559.20","6,739.60","6,559.20",6617.9,"6,617.90",-,0
2010-11-26,"6,631.45","6,694.25","6,590.75",6615.4,"6,615.40",-,0
2010-11-29,"6,659.55","6,711.50","6,638.90",6688.9,"6,688.90",-,0
2010-11-30,"6,645.00","6,745.65","6,602.95",6703.6,"6,703.60",-,0
2010-12-01,"6,690.20","6,744.30","6,690.20",6723.3,"6,723.30",-,0
2010-12-02,"6,751.80","6,844.15","6,715.50",6827.6,"6,827.60",-,0
2010-12-03,"6,833.65","6,906.55","6,833.65",6856.65,"6,856.65",-,0
2010-12-06,"6,870.25","6,951.45","6,865.15",6890.55,"6,890.55",-,0
2010-12-07,"6,890.10","6,957.90","6,881.00",6932.3,"6,932.30",-,0
2010-12-08,"6,913.00","6,913.10","6,818.25",6850.9,"6,850.90",-,1
2010-12-09,"6,873.60","6,928.85","6,834.35",6843.75,"6,843.75",-,0
2010-12-10,"6,827.40","6,882.80","6,799.65",6869.1,"6,869.10",-,0
2010-12-13,"6,872.10","6,896.50","6,744.30",6886.1,"6,886.10",-,0
2010-12-14,"6,907.00","6,955.95","6,852.30",6935.5,"6,935.50",-,0
2010-12-15,"6,920.45","7,034.45","6,920.45",7024.65,"7,024.65",-,0
2010-12-16,"7,048.90","7,221.65","7,037.90",7211.8,"7,211.80",-,0
2010-12-20,"7,136.95","7,363.95","7,136.95",7332.05,"7,332.05",-,0
2010-12-21,"7,340.50","7,380.10","7,301.00",7325.7,"7,325.70",-,0
2010-12-22,"7,323.75","7,342.15","7,270.35",7302.95,"7,302.95",-,0
2010-12-23,"7,325.15","7,360.35","7,307.45",7339.6,"7,339.60",-,0
2010-12-24,"7,289.70","7,378.10","7,287.00",7353.65,"7,353.65",-,0
2010-12-27,"7,339.75","7,407.75","7,339.75",7364.1,"7,364.10",-,0
2010-12-28,"7,355.85","7,400.90","7,355.85",7387.25,"7,387.25",-,0
2010-12-29,"7,388.45","7,446.50","7,374.85",7426.6,"7,426.60",-,0
2010-12-30,"7,429.15","7,512.10","7,429.15",7503.65,"7,503.65",-,0
2010-12-31,"7,484.80","7,511.05","7,436.15",7491.1,"7,491.10",-,0
2011-01-03,"7,503.95","7,524.60","7,463.80",7492.45,"7,492.45",-,0
2011-01-04,"7,500.30","7,560.65","7,499.55",7512.3,"7,512.30",-,0
2011-01-05,"7,489.75","7,547.15","7,479.65",7508.0,"7,508.00",-,0
2011-01-06,"7,544.70","7,566.60","7,484.25",7545.95,"7,545.95",-,0
2011-01-07,"7,533.70","7,591.90","7,311.30",7333.8,"7,333.80",-,1
2011-01-10,"7,343.30","7,418.20","7,264.75",7317.45,"7,317.45",-,0
2011-01-11,"7,233.55","7,369.35","7,131.50",7194.5,"7,194.50",-,1
2011-01-12,"7,247.35","7,356.25","7,195.15",7324.05,"7,324.05",-,0
2011-01-13,"7,198.85","7,202.40","7,044.80",7063.95,"7,063.95",-,1
2011-01-14,"7,043.65","7,219.80","7,043.65",7068.2,"7,068.20",-,0
2011-01-17,"7,057.55","7,197.50","7,049.80",7178.2,"7,178.20",-,0
2011-01-18,"7,209.55","7,378.05","7,209.55",7360.85,"7,360.85",-,0
2011-01-19,"7,349.45","7,353.60","7,231.15",7267.1,"7,267.10",-,1
2011-01-20,"7,222.90","7,373.60","7,207.80",7353.75,"7,353.75",-,0
2011-01-21,"7,302.70","7,305.30","7,228.80",7249.8,"7,249.80",-,1
2011-01-24,"7,232.60","7,312.75","7,207.65",7295.1,"7,295.10",-,0
2011-01-25,"7,283.30","7,327.10","7,220.40",7242.5,"7,242.50",-,0
2011-01-27,"7,256.50","7,256.50","7,132.90",7146.55,"7,146.55",-,1
2011-01-28,"7,159.55","7,220.45","7,005.90",7065.35,"7,065.35",-,1
2011-01-31,"6,990.75","6,995.10","6,884.90",6971.25,"6,971.25",-,1
2011-02-01,"6,992.00","6,999.75","6,824.75",6898.65,"6,898.65",-,1
2011-02-02,"6,964.40","7,063.30","6,928.90",6961.65,"6,961.65",-,0
2011-02-03,"6,978.75","7,061.80","6,928.55",6998.9,"6,998.90",-,0
2011-02-04,"6,965.65","7,001.40","6,824.20",6850.65,"6,850.65",-,1
2011-02-07,"6,916.85","6,920.35","6,839.80",6861.25,"6,861.25",-,0
2011-02-08,"6,879.55","6,915.45","6,830.75",6847.5,"6,847.50",-,0
2011-02-09,"6,825.15","6,867.15","6,759.05",6828.9,"6,828.90",-,0
2011-02-10,"6,799.50","6,811.85","6,697.30",6720.45,"6,720.45",-,1
2011-02-11,"6,667.25","6,742.75","6,624.05",6719.65,"6,719.65",-,0
2011-02-14,"6,727.45","6,888.10","6,724.40",6869.05,"6,869.05",-,0
2011-02-15,"6,872.80","6,892.10","6,782.15",6855.05,"6,855.05",-,0
2011-02-16,"6,831.15","6,884.85","6,800.40",6862.1,"6,862.10",-,0
2011-02-17,"6,895.60","6,916.55","6,857.00",6893.3,"6,893.30",-,0
2011-02-18,"6,911.35","6,957.25","6,805.15",6832.05,"6,832.05",-,0
2011-02-21,"6,831.05","7,026.15","6,784.20",7014.1,"7,014.10",-,0
2011-02-22,"6,958.35","7,029.60","6,900.40",6966.8,"6,966.80",-,0
2011-02-23,"6,906.85","6,923.65","6,846.45",6856.7,"6,856.70",-,1
2011-02-24,"6,803.90","6,827.80","6,683.75",6706.45,"6,706.45",-,1
2011-02-25,"6,723.80","6,728.20","6,599.75",6679.8,"6,679.80",-,0
2011-02-28,"6,688.55","6,918.70","6,628.05",6666.3,"6,666.30",-,0
2011-03-01,"6,714.60","6,853.75","6,671.55",6831.45,"6,831.45",-,0
2011-03-03,"6,779.05","6,814.20","6,706.55",6786.8,"6,786.80",-,0
2011-03-04,"6,859.85","6,894.70","6,793.65",6810.55,"6,810.55",-,0
2011-03-07,"6,754.70","6,794.60","6,703.10",6747.05,"6,747.05",-,0
2011-03-08,"6,730.30","6,898.35","6,722.85",6871.7,"6,871.70",-,0
2011-03-09,"6,879.95","6,914.20","6,809.00",6861.9,"6,861.90",-,0
2011-03-10,"6,851.65","6,851.65","6,775.45",6827.7,"6,827.70",-,0
2011-03-11,"6,780.40","6,798.50","6,692.70",6722.25,"6,722.25",-,1
2011-03-14,"6,683.05","6,831.05","6,676.90",6822.0,"6,822.00",-,0
2011-03-15,"6,686.05","6,738.50","6,630.90",6689.05,"6,689.05",-,1
2011-03-16,"6,689.25","6,776.90","6,689.25",6733.3,"6,733.30",-,0
2011-03-17,"6,651.65","6,690.80","6,624.40",6633.85,"6,633.85",-,1
2011-03-18,"6,631.95","6,662.40","6,536.30",6552.65,"6,552.65",-,1
2011-03-21,"6,578.90","6,581.20","6,489.65",6504.85,"6,504.85",-,0
2011-03-22,"6,530.75","6,564.15","6,506.20",6533.95,"6,533.95",-,0
2011-03-23,"6,525.50","6,601.40","6,505.30",6595.65,"6,595.65",-,0
2011-03-24,"6,605.90","6,669.80","6,604.00",6660.55,"6,660.55",-,0
2011-03-25,"6,751.95","6,960.45","6,732.85",6930.65,"6,930.65",-,0
2011-03-28,"6,901.15","6,938.70","6,857.20",6912.35,"6,912.35",-,0
2011-03-29,"6,903.95","7,026.15","6,902.65",6983.25,"6,983.25",-,0
2011-03-30,"6,993.20","7,061.80","6,986.30",7010.05,"7,010.05",-,0
2011-03-31,"7,021.45","7,192.35","7,021.45",7148.1,"7,148.10",-,0
2011-04-01,"7,136.80","7,174.90","7,084.50",7109.85,"7,109.85",-,0
2011-04-04,"7,130.25","7,281.35","7,130.25",7267.85,"7,267.85",-,0
2011-04-05,"7,265.50","7,324.10","7,188.35",7313.8,"7,313.80",-,0
2011-04-06,"7,305.75","7,344.90","7,242.30",7270.85,"7,270.85",-,0
2011-04-07,"7,249.75","7,249.75","7,190.30",7215.4,"7,215.40",-,0
2011-04-08,"7,205.60","7,249.00","7,136.50",7168.8,"7,168.80",-,0
2011-04-11,"7,107.50","7,207.50","7,099.20",7157.85,"7,157.85",-,0
2011-04-13,"7,106.20","7,328.75","7,089.50",7306.1,"7,306.10",-,0
2011-04-15,"7,297.90","7,298.25","6,824.05",6842.15,"6,842.15",-,1
2011-04-18,"6,764.40","6,852.45","6,638.30",6651.05,"6,651.05",-,1
2011-04-19,"6,650.30","6,703.20","6,619.10",6668.45,"6,668.45",-,0
2011-04-20,"6,745.80","6,825.60","6,745.80",6818.15,"6,818.15",-,0
2011-04-21,"6,859.80","6,899.35","6,762.65",6780.85,"6,780.85",-,0
2011-04-25,"6,778.45","6,856.55","6,773.35",6834.4,"6,834.40",-,0
2011-04-26,"6,825.95","6,853.65","6,775.65",6825.35,"6,825.35",-,0
2011-04-27,"6,817.90","6,832.25","6,792.55",6809.1,"6,809.10",-,0
2011-04-28,"6,807.75","6,815.45","6,718.60",6729.75,"6,729.75",-,1
2011-04-29,"6,722.80","6,752.10","6,680.65",6718.35,"6,718.35",-,0
2011-05-02,"6,740.55","6,772.40","6,697.20",6715.65,"6,715.65",-,0
2011-05-03,"6,711.25","6,755.20","6,620.00",6644.7,"6,644.70",-,1
2011-05-04,"6,641.30","6,641.30","6,516.90",6576.5,"6,576.50",-,1
2011-05-05,"6,577.80","6,583.65","6,484.85",6506.55,"6,506.55",-,1
2011-05-06,"6,530.65","6,658.60","6,530.65",6627.0,"6,627.00",-,0
2011-05-09,"6,645.15","6,656.35","6,554.85",6620.3,"6,620.30",-,0
2011-05-10,"6,616.45","6,686.50","6,568.80",6596.75,"6,596.75",-,0
2011-05-11,"6,601.75","6,677.05","6,601.75",6650.45,"6,650.45",-,0
2011-05-12,"6,618.00","6,644.20","6,559.70",6569.2,"6,569.20",-,1
2011-05-13,"6,569.20","6,668.15","6,565.45",6609.55,"6,609.55",-,0
2011-05-16,"6,601.05","6,615.90","6,558.40",6564.05,"6,564.05",-,0
2011-05-17,"6,547.75","6,622.25","6,541.20",6562.5,"6,562.50",-,0
2011-05-18,"6,572.90","6,640.15","6,527.35",6582.55,"6,582.55",-,0
2011-05-19,"6,620.45","6,620.45","6,580.00",6594.25,"6,594.25",-,0
2011-05-20,"6,609.65","6,637.05","6,576.70",6615.4,"6,615.40",-,0
2011-05-23,"6,586.65","6,595.85","6,534.10",6566.85,"6,566.85",-,0
2011-05-24,"6,552.60","6,587.55","6,537.05",6557.6,"6,557.60",-,0
2011-05-25,"6,538.05","6,538.05","6,402.80",6457.4,"6,457.40",-,1
2011-05-26,"6,478.65","6,488.85","6,410.95",6450.45,"6,450.45",-,0
2011-05-27,"6,444.95","6,517.15","6,444.95",6507.6,"6,507.60",-,0
2011-05-30,"6,538.50","6,540.50","6,481.20",6515.9,"6,515.90",-,0
2011-06-01,"6,544.80","6,619.75","6,544.80",6604.05,"6,604.05",-,0
2011-06-02,"6,535.75","6,593.00","6,530.00",6573.2,"6,573.20",-,0
2011-06-03,"6,574.60","6,633.15","6,555.50",6562.05,"6,562.05",-,0
2011-06-06,"6,549.35","6,624.60","6,519.90",6610.45,"6,610.45",-,0
2011-06-07,"6,592.25","6,711.20","6,592.25",6696.45,"6,696.45",-,0
2011-06-08,"6,684.10","6,701.85","6,652.20",6672.6,"6,672.60",-,0
2011-06-09,"6,670.95","6,682.35","6,642.05",6659.35,"6,659.35",-,0
2011-06-10,"6,664.65","6,689.75","6,633.90",6653.45,"6,653.45",-,0
2011-06-13,"6,631.25","6,661.85","6,592.90",6650.6,"6,650.60",-,0
2011-06-14,"6,656.70","6,682.25","6,655.85",6671.35,"6,671.35",-,0
2011-06-15,"6,650.30","6,654.40","6,581.95",6595.2,"6,595.20",-,1
2011-06-16,"6,582.25","6,582.25","6,474.00",6480.75,"6,480.75",-,1
2011-06-17,"6,481.70","6,485.50","6,336.85",6357.1,"6,357.10",-,1
2011-06-20,"6,365.75","6,367.50","6,050.00",6166.45,"6,166.45",-,1
2011-06-21,"6,193.40","6,274.75","6,160.80",6237.15,"6,237.15",-,0
2011-06-22,"6,281.80","6,297.00","6,223.85",6240.2,"6,240.20",-,0
2011-06-23,"6,228.40","6,311.85","6,199.30",6298.35,"6,298.35",-,0
2011-06-24,"6,318.20","6,520.10","6,318.20",6499.1,"6,499.10",-,0
2011-06-27,"6,437.10","6,585.95","6,428.70",6530.8,"6,530.80",-,0
2011-06-28,"6,543.30","6,561.65","6,465.40",6525.35,"6,525.35",-,0
2011-06-29,"6,531.50","6,596.55","6,531.50",6570.6,"6,570.60",-,0
2011-06-30,"6,579.05","6,640.50","6,558.95",6624.7,"6,624.70",-,0
2011-07-01,"6,681.75","6,715.65","6,648.00",6674.75,"6,674.75",-,0
2011-07-04,"6,724.75","6,746.65","6,678.15",6685.85,"6,685.85",-,0
2011-07-05,"6,711.95","6,732.65","6,660.35",6708.4,"6,708.40",-,0
2011-07-06,"6,695.25","6,748.20","6,672.25",6704.1,"6,704.10",-,0
2011-07-07,"6,705.75","6,796.80","6,696.95",6787.35,"6,787.35",-,0
2011-07-08,"6,793.00","6,835.25","6,714.00",6723.85,"6,723.85",-,0
2011-07-11,"6,689.30","6,719.50","6,574.90",6612.05,"6,612.05",-,1
2011-07-12,"6,483.05","6,483.05","6,337.80",6415.45,"6,415.45",-,1
2011-07-13,"6,384.90","6,454.80","6,382.70",6408.55,"6,408.55",-,0
2011-07-14,"6,383.35","6,385.95","6,314.60",6325.9,"6,325.90",-,1
2011-07-15,"6,395.30","6,420.00","6,324.00",6346.05,"6,346.05",-,0
2011-07-18,"6,351.10","6,360.75","6,286.50",6296.75,"6,296.75",-,0
2011-07-19,"6,304.30","6,388.00","6,303.35",6365.95,"6,365.95",-,0
2011-07-20,"6,409.25","6,409.25","6,306.75",6327.7,"6,327.70",-,0
2011-07-21,"6,314.05","6,368.55","6,294.60",6335.9,"6,335.90",-,0
2011-07-22,"6,366.30","6,461.20","6,361.90",6438.5,"6,438.50",-,0
2011-07-25,"6,426.30","6,451.75","6,381.25",6434.45,"6,434.45",-,0
2011-07-26,"6,433.65","6,462.15","6,379.10",6426.85,"6,426.85",-,0
2011-07-27,"6,431.35","6,470.50","6,398.40",6408.45,"6,408.45",-,0
2011-07-28,"6,344.40","6,346.60","6,273.65",6307.4,"6,307.40",-,1
2011-07-29,"6,293.65","6,356.50","6,264.75",6335.1,"6,335.10",-,0
2011-08-01,"6,350.40","6,422.80","6,340.95",6382.1,"6,382.10",-,0
2011-08-02,"6,353.35","6,353.35","6,266.30",6274.95,"6,274.95",-,1
2011-08-03,"6,232.25","6,232.25","6,170.95",6217.35,"6,217.35",-,0
2011-08-04,"6,222.80","6,266.30","6,149.10",6157.2,"6,157.20",-,0
2011-08-05,"6,022.40","6,022.40","5,770.30",5911.55,"5,911.55",-,1
2011-08-08,"5,709.90","5,717.75","5,570.70",5651.75,"5,651.75",-,1
2011-08-09,"5,415.25","5,572.15","5,394.05",5452.4,"5,452.40",-,1
2011-08-10,"5,603.65","5,660.10","5,530.65",5588.7,"5,588.70",-,0
2011-08-11,"5,551.20","5,603.65","5,507.80",5555.6,"5,555.60",-,0
2011-08-12,"5,636.45","5,636.45","5,362.25",5416.25,"5,416.25",-,1
2011-08-16,"5,514.10","5,532.60","5,435.10",5469.65,"5,469.65",-,0
2011-08-17,"5,459.65","5,608.35","5,459.65",5571.2,"5,571.20",-,0
2011-08-18,"5,599.10","5,601.70","5,332.80",5348.35,"5,348.35",-,1
2011-08-19,"5,208.95","5,208.95","5,011.10",5113.85,"5,113.85",-,1
2011-08-22,"5,095.85","5,138.10","5,035.20",5087.65,"5,087.65",-,0
2011-08-23,"5,103.95","5,329.10","5,084.00",5289.1,"5,289.10",-,0
2011-08-24,"5,286.35","5,286.35","5,188.15",5222.1,"5,222.10",-,1
2011-08-25,"5,233.10","5,247.10","5,069.10",5096.7,"5,096.70",-,1
2011-08-26,"5,097.25","5,188.90","5,051.95",5088.7,"5,088.70",-,0
2011-08-29,"5,160.70","5,360.55","5,160.70",5339.1,"5,339.10",-,0
2011-08-30,"5,407.65","5,474.85","5,325.45",5451.25,"5,451.25",-,0
2011-09-02,"5,554.90","5,554.90","5,311.80",5384.15,"5,384.15",-,1
2011-09-05,"5,338.70","5,338.70","5,235.45",5299.65,"5,299.65",-,1
2011-09-06,"5,270.70","5,389.10","5,204.15",5366.2,"5,366.20",-,0
2011-09-07,"5,366.80","5,423.50","5,337.90",5374.95,"5,374.95",-,0
2011-09-08,"5,390.95","5,509.20","5,390.95",5456.1,"5,456.10",-,0
2011-09-09,"5,450.80","5,456.20","5,313.70",5339.2,"5,339.20",-,1
2011-09-12,"5,219.20","5,219.20","5,139.95",5157.85,"5,157.85",-,1
2011-09-13,"5,209.65","5,303.45","5,158.55",5204.75,"5,204.75",-,0
2011-09-14,"5,253.60","5,449.10","5,247.90",5425.1,"5,425.10",-,0
2011-09-15,"5,484.85","5,570.60","5,385.95",5550.15,"5,550.15",-,0
2011-09-16,"5,620.35","5,620.35","5,477.80",5494.05,"5,494.05",-,1
2011-09-19,"5,491.05","5,498.90","5,434.85",5443.4,"5,443.40",-,0
2011-09-20,"5,467.85","5,623.80","5,459.85",5613.35,"5,613.35",-,0
2011-09-21,"5,634.15","5,662.50","5,574.55",5606.95,"5,606.95",-,0
2011-09-22,"5,502.80","5,536.95","5,349.65",5385.3,"5,385.30",-,1
2011-09-23,"5,340.85","5,465.90","5,333.35",5367.75,"5,367.75",-,0
2011-09-26,"5,385.20","5,415.45","5,278.50",5387.65,"5,387.65",-,0
2011-09-27,"5,444.10","5,617.25","5,444.10",5579.7,"5,579.70",-,0
2011-09-28,"5,640.95","5,749.60","5,592.10",5623.9,"5,623.90",-,0
2011-09-29,"5,630.35","5,764.45","5,605.50",5746.15,"5,746.15",-,0
2011-09-30,"5,709.00","5,771.30","5,658.75",5678.9,"5,678.90",-,1
2011-10-03,"5,592.80","5,632.80","5,549.65",5588.1,"5,588.10",-,1
2011-10-04,"5,544.20","5,599.90","5,478.10",5537.1,"5,537.10",-,0
2011-10-05,"5,576.80","5,638.70","5,516.55",5532.8,"5,532.80",-,0
2011-10-07,"5,734.45","5,772.20","5,601.85",5640.95,"5,640.95",-,0
2011-10-10,"5,685.75","5,814.00","5,674.70",5796.45,"5,796.45",-,0
2011-10-11,"5,822.10","5,831.05","5,615.50",5637.95,"5,637.95",-,1
2011-10-12,"5,793.20","5,945.70","5,793.20",5934.25,"5,934.25",-,0
2011-10-13,"6,011.65","6,035.70","5,953.55",5978.55,"5,978.55",-,0
2011-10-14,"5,987.90","6,135.20","5,972.10",6119.65,"6,119.65",-,0
2011-10-17,"6,165.95","6,172.15","6,069.80",6096.5,"6,096.50",-,0
2011-10-18,"5,939.60","5,939.60","5,852.10",5881.0,"5,881.00",-,1
2011-10-19,"5,923.85","5,966.60","5,901.40",5959.9,"5,959.90",-,0
2011-10-20,"5,889.95","5,987.30","5,870.45",5975.0,"5,975.00",-,0
2011-10-21,"5,991.15","5,991.15","5,932.35",5948.45,"5,948.45",-,0
2011-10-24,"6,002.20","6,090.90","6,002.20",6056.5,"6,056.50",-,0
2011-10-25,"6,128.60","6,267.40","6,099.30",6217.3,"6,217.30",-,0
2011-10-28,"6,346.45","6,432.65","6,246.60",6273.95,"6,273.95",-,0
2011-10-31,"6,271.20","6,333.85","6,261.25",6278.7,"6,278.70",-,0
2011-11-01,"6,219.65","6,284.80","6,173.35",6214.1,"6,214.10",-,1
2011-11-02,"6,180.15","6,256.50","6,179.60",6220.1,"6,220.10",-,0
2011-11-03,"6,208.85","6,227.70","6,102.10",6169.8,"6,169.80",-,0
2011-11-04,"6,250.55","6,268.75","6,135.45",6200.2,"6,200.20",-,0
2011-11-08,"6,176.20","6,227.20","6,154.20",6216.45,"6,216.45",-,0
2011-11-09,"6,228.35","6,303.50","6,215.65",6233.05,"6,233.05",-,0
2011-11-11,"5,937.90","6,219.35","5,937.90",6168.85,"6,168.85",-,1
2011-11-14,"6,226.30","6,280.45","6,198.05",6210.3,"6,210.30",-,0
2011-11-15,"6,189.45","6,230.00","6,156.95",6175.1,"6,175.10",-,0
2011-11-16,"6,168.75","6,168.75","6,073.95",6111.1,"6,111.10",-,1
2011-11-17,"6,090.75","6,121.05","6,034.75",6065.1,"6,065.10",-,0
2011-11-18,"6,019.70","6,062.55","5,978.80",6017.8,"6,017.80",-,0
2011-11-21,"5,981.00","5,999.45","5,835.60",5888.3,"5,888.30",-,1
2011-11-22,"5,801.25","6,049.35","5,801.25",5987.2,"5,987.20",-,0
2011-11-23,"5,922.00","5,925.60","5,766.20",5843.4,"5,843.40",-,1
2011-11-25,"5,887.60","5,887.60","5,779.45",5797.45,"5,797.45",-,0
2011-11-28,"5,850.35","5,914.40","5,850.35",5895.8,"5,895.80",-,0
2011-11-29,"5,888.05","5,893.10","5,827.05",5854.2,"5,854.20",-,0
2011-11-30,"5,814.90","5,924.15","5,803.45",5893.25,"5,893.25",-,0
2011-12-01,"6,022.80","6,071.05","5,960.85",5996.4,"5,996.40",-,0
2011-12-02,"5,989.95","6,155.85","5,986.50",6122.9,"6,122.90",-,0
2011-12-05,"6,107.25","6,154.75","6,081.95",6129.8,"6,129.80",-,0
2011-12-07,"6,134.45","6,250.30","6,105.05",6223.05,"6,223.05",-,0
2011-12-08,"6,189.15","6,237.60","6,131.45",6179.3,"6,179.30",-,0
2011-12-09,"6,079.70","6,194.50","6,064.95",6135.25,"6,135.25",-,0
2011-12-12,"6,153.45","6,226.35","6,111.85",6194.45,"6,194.45",-,0
2011-12-13,"6,174.15","6,256.75","6,157.60",6208.15,"6,208.15",-,0
2011-12-14,"6,205.20","6,240.25","6,166.25",6198.5,"6,198.50",-,0
2011-12-15,"6,177.75","6,182.80","6,054.60",6160.65,"6,160.65",-,0
2011-12-16,"6,120.55","6,223.25","6,079.90",6112.55,"6,112.55",-,0
2011-12-19,"6,059.50","6,091.95","5,967.90",6043.6,"6,043.60",-,1
2011-12-20,"6,061.80","6,066.45","5,976.35",5989.95,"5,989.95",-,0
2011-12-21,"6,085.05","6,154.50","5,991.45",6131.25,"6,131.25",-,0
2011-12-22,"5,992.90","6,123.65","5,987.85",6076.55,"6,076.55",-,0
2011-12-23,"6,105.85","6,106.25","6,024.75",6058.6,"6,058.60",-,0
2011-12-27,"6,189.05","6,240.15","6,124.65",6168.65,"6,168.65",-,0
2011-12-28,"6,177.95","6,210.75","6,138.50",6167.2,"6,167.20",-,0
2011-12-29,"6,128.35","6,158.40","6,097.45",6111.7,"6,111.70",-,0
2011-12-30,"6,126.55","6,171.55","6,115.85",6139.0,"6,139.00",-,0
2012-01-03,"6,248.85","6,384.25","6,248.85",6356.15,"6,356.15",-,0
2012-01-04,"6,346.80","6,379.05","6,307.65",6325.1,"6,325.10",-,0
2012-01-05,"6,302.80","6,373.80","6,286.80",6301.55,"6,301.55",-,0
2012-01-06,"6,288.05","6,347.70","6,239.50",6281.1,"6,281.10",-,0
2012-01-09,"6,304.45","6,333.05","6,261.10",6287.9,"6,287.90",-,0
2012-01-10,"6,340.10","6,357.90","6,314.05",6331.75,"6,331.75",-,0
2012-01-11,"6,347.65","6,392.15","6,226.35",6249.3,"6,249.30",-,1
2012-01-12,"6,093.50","6,093.50","5,856.80",5872.75,"5,872.75",-,1
2012-01-13,"5,923.60","5,934.20","5,830.45",5872.6,"5,872.60",-,0
2012-01-16,"5,862.95","5,998.20","5,857.40",5990.3,"5,990.30",-,0
2012-01-17,"6,024.25","6,068.10","6,004.60",6041.0,"6,041.00",-,0
2012-01-18,"5,981.90","5,981.90","5,869.85",5912.0,"5,912.00",-,1
2012-01-19,"5,935.60","5,951.35","5,858.00",5893.2,"5,893.20",-,0
2012-01-20,"5,916.75","5,947.35","5,882.70",5897.95,"5,897.95",-,0
2012-01-23,"5,905.45","5,952.55","5,903.30",5910.55,"5,910.55",-,0
2012-01-24,"5,945.45","5,992.90","5,910.55",5964.25,"5,964.25",-,0
2012-01-25,"5,990.10","6,063.10","5,981.90",6038.1,"6,038.10",-,0
2012-01-27,"6,094.65","6,155.75","6,087.80",6136.3,"6,136.30",-,0
2012-01-30,"6,090.45","6,134.80","6,080.10",6103.8,"6,103.80",-,0
2012-01-31,"6,107.25","6,203.45","6,107.25",6193.85,"6,193.85",-,0
2012-02-01,"6,182.40","6,201.45","6,109.75",6192.4,"6,192.40",-,0
2012-02-02,"6,201.45","6,288.70","6,196.45",6280.55,"6,280.55",-,0
2012-02-03,"6,256.75","6,350.60","6,256.75",6339.95,"6,339.95",-,0
2012-02-06,"6,386.70","6,398.95","6,340.30",6370.9,"6,370.90",-,0
2012-02-07,"6,426.00","6,426.00","6,291.45",6308.55,"6,308.55",-,0
2012-02-08,"6,358.55","6,437.00","6,351.60",6414.65,"6,414.65",-,0
2012-02-09,"6,373.90","6,510.40","6,318.95",6492.55,"6,492.55",-,0
2012-02-10,"6,477.30","6,502.20","6,394.35",6484.35,"6,484.35",-,0
2012-02-13,"6,447.65","6,492.65","6,408.50",6461.15,"6,461.15",-,0
2012-02-14,"6,443.85","6,477.80","6,426.70",6465.7,"6,465.70",-,0
2012-02-15,"6,494.55","6,594.05","6,494.55",6575.4,"6,575.40",-,0
2012-02-16,"6,569.60","6,631.45","6,556.35",6621.95,"6,621.95",-,0
2012-02-17,"6,651.85","6,768.60","6,620.30",6703.05,"6,703.05",-,0
2012-02-21,"6,670.45","6,718.55","6,626.30",6703.9,"6,703.90",-,0
2012-02-22,"6,661.40","6,811.30","6,661.40",6718.7,"6,718.70",-,0
2012-02-23,"6,693.45","6,778.70","6,678.90",6704.5,"6,704.50",-,0
2012-02-24,"6,697.50","6,797.10","6,697.50",6747.2,"6,747.20",-,0
2012-02-27,"6,783.15","6,783.15","6,588.40",6608.9,"6,608.90",-,1
2012-02-28,"6,617.55","6,654.70","6,545.45",6572.45,"6,572.45",-,0
2012-02-29,"6,623.25","6,643.00","6,550.20",6606.85,"6,606.85",-,0
2012-03-01,"6,567.35","6,578.80","6,474.50",6553.2,"6,553.20",-,0
2012-03-02,"6,576.55","6,576.55","6,480.55",6532.4,"6,532.40",-,0
2012-03-05,"6,537.35","6,543.65","6,438.70",6471.4,"6,471.40",-,0
2012-03-06,"6,456.20","6,594.00","6,442.60",6511.7,"6,511.70",-,0
2012-03-07,"6,484.30","6,592.90","6,475.40",6563.25,"6,563.25",-,0
2012-03-09,"6,626.00","6,633.45","6,540.05",6558.45,"6,558.45",-,0
2012-03-12,"6,645.20","6,645.20","6,450.70",6492.7,"6,492.70",-,1
2012-03-13,"6,519.90","6,577.25","6,519.90",6546.75,"6,546.75",-,0
2012-03-14,"6,604.70","6,639.40","6,483.85",6515.2,"6,515.20",-,0
2012-03-15,"6,533.85","6,553.15","6,489.05",6519.0,"6,519.00",-,0
2012-03-16,"6,560.70","6,585.15","6,475.05",6501.25,"6,501.25",-,0
2012-03-19,"6,531.85","6,535.90","6,351.65",6404.4,"6,404.40",-,1
2012-03-20,"6,395.75","6,454.65","6,367.65",6423.4,"6,423.40",-,0
2012-03-21,"6,424.50","6,566.50","6,424.50",6523.9,"6,523.90",-,0
2012-03-22,"6,532.45","6,540.05","6,417.45",6437.15,"6,437.15",-,1
2012-03-23,"6,453.35","6,547.80","6,448.30",6532.15,"6,532.15",-,0
2012-03-26,"6,519.25","6,530.60","6,419.35",6436.75,"6,436.75",-,1
2012-03-27,"6,490.35","6,544.40","6,446.55",6507.3,"6,507.30",-,0
2012-03-28,"6,492.50","6,495.10","6,403.15",6450.65,"6,450.65",-,0
2012-03-29,"6,399.75","6,405.95","6,331.05",6366.35,"6,366.35",-,1
2012-03-30,"6,392.00","6,533.30","6,392.00",6516.0,"6,516.00",-,0
2012-04-02,"6,511.85","6,565.55","6,493.25",6548.0,"6,548.00",-,0
2012-04-03,"6,581.35","6,600.30","6,526.60",6550.9,"6,550.90",-,0
